 tt[s]	gap1[m]	gap2[m]	gap3[m]	gap4[m]	gap5[m]	gap6[m]                 
   1.5600000740960240        1.6617007290916663       0.80923443449394972       0.58193575538966091        1.3651499339086783        2.5663397569997062       0.15446001813659080     
   1.5620000741910189        1.6646091445638656       0.81352200178795331       0.57846105694164840        1.3610899758980191        2.5631361893347484       0.15417802560424146     
   1.5640000742860138        1.6668877851887300       0.81688062452024768       0.57836310680718117        1.3613682041794861        2.5636028809118820       0.15430427339430167     
   1.5660000743810087        1.6697540053397539       0.82111489119810366       0.57490104329114766        1.3574902303561274        2.5605783397756237       0.15404508097706823     
   1.5680000744760036        1.6720070962691496       0.82444021745640050       0.57481635645335760        1.3577822231744245        2.5610532384333600       0.15417167547708413     
   1.5700000745709985        1.6748495430605184       0.82863820830784607       0.57151439267508874        1.3540432524543784        2.5580810530187343       0.15392356452637806     
   1.5720000746659935        1.6770782711999286       0.83192277959310390       0.57143275604594013        1.3543472047200564        2.5585718471041909       0.15404967101509465     
   1.5740000747609884        1.6798953756266755       0.83607584983408179       0.56823087179673082        1.3505951954953530        2.5555718056666641       0.15379655660590960     
   1.5760000748559833        1.6821021024258511       0.83932154490316813       0.56816126164061231        1.3509113535415154        2.5560632889793724       0.15391980677851877     
   1.5780000749509782        1.6849152284281561       0.84345908261153379       0.56467567068971203        1.3466916677676550        2.5527088300687151       0.15362677440292771     
   1.5800000750459731        1.6870832476608482       0.84663926217960084       0.56482019810228090        1.3472969946783839        2.5534264063196375       0.15376979251592213     
   1.5820000751409680        1.6898522202746935       0.85069996247672053       0.56147476850123579        1.3430550604763374        2.5500646059348395       0.15347407538393643     
   1.5840000752359629        1.6919996477250112       0.85384004601310293       0.56163868010699136        1.3436936033708959        2.5508098696232797       0.15361765075807485     
   1.5860000753309578        1.6947324481084662       0.85710514773287894       0.55835881426256129        1.3394565378057517        2.5475051879013120       0.15332567984479772     
   1.5880000754259527        1.6968613556389756       0.85945685874557076       0.55852899317076610        1.3401189871949424        2.5475051879013120       0.15346679221935117     
   1.5900000755209476        1.6995541808989867       0.86336768180458512       0.55529628169357448        1.3359526478194961        2.5449026434112327       0.15317953039088167     
   1.5920000756159425        1.7016416791686542       0.86696983438494490       0.55547594346977680        1.3366084807393188        2.5456538172648506       0.15331789265528092     
   1.5940000757109374        1.7042745124760381       0.87149893517251453       0.55229230645090044        1.3325909941665683        2.5424465723761034       0.15303985396565734     
   1.5960000758059323        1.7063065674272537       0.87453581775978895       0.55247731648175846        1.3332451038998265        2.5432045041191533       0.15317671121617477     
   1.5980000759009272        1.7088675452202755       0.87830962808883317       0.54936053794924022        1.3293330038510645        2.5400178634409452       0.15290278725453171     
   1.6000000759959221        1.7108516733551278       0.88124152304901238       0.54954848979321125        1.3299865763995087        2.5407754502923163       0.15303672343368374     
